Id,Sold Price
55541,733251
55542,918371
55543,769883
55544,1914126
55545,2152093
55546,1285411
55547,2004497
55548,1456266
55549,801555
55550,5737719
55551,1754021
55552,1010515
55553,1530294
55554,2451385
55555,1127133
55556,735791
55557,1761053
55558,2665022
55559,526004
55560,1319797
55561,557106
55562,1305152
55563,1946986
55564,1137485
55565,3542197
55566,640102
55567,637506
55568,337306
55569,1158354
55570,1117447
55571,1095449
55572,1434904
55573,1141998
55574,2070265
55575,638384
55576,1158602
55577,3599687
55578,4333813
55579,3727447
55580,1310042
55581,1450232
55582,868639
55583,3096245
55584,1995615
55585,589425
55586,1101554
55587,671350
55588,774458
55589,822854
55590,1013620
55591,1066753
55592,1440100
55593,1784421
55594,473537
55595,2119748
55596,504248
55597,654995
55598,697638
55599,959578
55600,3693404
55601,44409176
55602,388223
55603,1305283
55604,771804
55605,2452841
55606,2004447
55607,1374819
55608,1261899
55609,833007
55610,1364458
55611,1358244
55612,1654051
55613,649198
55614,691859
55615,1923929
55616,394912
55617,1603778
55618,1697624
55619,398153
55620,684736
55621,2564601
55622,2119679
55623,1511367
55624,1803806
55625,944710
55626,1196396
55627,3053079
55628,1155856
55629,2867924
55630,789731
55631,732890
55632,5982357
55633,1019874
55634,1467135
55635,1147865
55636,1298847
55637,1295850
55638,620540
55639,1442511
55640,1203354
55641,1289933
55642,1724196
55643,2328609
55644,1013089
55645,1447712
55646,1398249
55647,1807254
55648,646684
55649,3262448
55650,248327
55651,1096644
55652,526502
55653,715528
55654,1127509
55655,1181461
55656,979843
55657,901498
55658,4195880
55659,1262396
55660,926706
55661,957090
55662,1270390
55663,1602194
55664,581731
55665,946447
55666,866945
55667,821124
55668,2073189
55669,1640583
55670,2158444
55671,634412
55672,1614200
55673,1508611
55674,916885
55675,1681420
55676,641159
55677,1006991
55678,896384
55679,808264
55680,799542
55681,937873
55682,907578
55683,1247610
55684,721650
55685,1285904
55686,1172047
55687,1020005
55688,1084261
55689,638737
55690,844074
55691,5228900
55692,2037509
55693,1078035
55694,1102754
55695,720469
55696,1474240
55697,1535770
55698,681218
55699,377110
55700,307590
55701,772174
55702,301532
55703,2359676
55704,308015
55705,782799
55706,765687
55707,1222028
55708,888379
55709,766165
55710,738422
55711,1248725
55712,1561601
55713,1591966
55714,723483
55715,1432742
55716,542465
55717,1030790
55718,1513341
55719,1737282
55720,1541628
55721,1708365
55722,525322
55723,1425750
55724,2097274
55725,1917698
55726,1456175
55727,974002
55728,719279
55729,1345177
55730,2399964
55731,1237565
55732,1244582
55733,1602074
55734,650877
55735,251524
55736,4453429
55737,1183580
55738,1108958
55739,2522479
55740,2252501
55741,838846
55742,1506179
55743,1032280
55744,671046
55745,891748
55746,1327718
55747,1759612
55748,489235
55749,757231
55750,1751513
55751,1437835
55752,640497
55753,1010708
55754,1850483
55755,907139
55756,1026906
55757,694398
55758,1851221
55759,2609305
55760,869700
55761,2152207
55762,1027625
55763,959867
55764,1833224
55765,388416
55766,1853117
55767,2006597
55768,1033737
55769,4558811
55770,1179362
55771,772583
55772,2179447
55773,1443923
55774,572008
55775,2160684
55776,1430993
55777,685249
55778,847473
55779,730404
55780,1707594
55781,8441958
55782,520846
55783,2691238
55784,1486804
55785,830570
55786,1576376
55787,780820
55788,1455767
55789,1852754
55790,765414
55791,1447895
55792,979398
55793,1031821
55794,1589164
55795,6940751
55796,1531287
55797,1455204
55798,1134315
55799,902261
55800,1068823
55801,1835725
55802,1369437
55803,821615
55804,488949
55805,834734
55806,988431
55807,1484301
55808,538086
55809,795057
55810,901681
55811,754058
55812,1790365
55813,1486085
55814,933607
55815,707153
55816,1551991
55817,1463639
55818,772299
55819,1117000
55820,544106
55821,681129
55822,1145108
55823,1621835
55824,1382388
55825,1422519
55826,957511
55827,458369
55828,1308730
55829,1262129
55830,952450
55831,601509
55832,1769395
55833,854621
55834,736801
55835,1026288
55836,641455
55837,2265439
55838,799141
55839,584371
55840,1532494
55841,1235562
55842,187337
55843,902017
55844,711891
55845,822110
55846,5109766
55847,3465524
55848,775254
55849,1139457
55850,820547
55851,1516548
55852,1475561
55853,600342
55854,366643
55855,966181
55856,1569886
55857,819296
55858,629543
55859,906991
55860,1249329
55861,776196
55862,1355521
55863,725904
55864,933947
55865,1379544
55866,824697
55867,1097158
55868,1515108
55869,575851
55870,1329801
55871,1229165
55872,1732227
55873,946524
55874,2195788
55875,727786
55876,976297
55877,810282
55878,909411
55879,775513
55880,2922867
55881,791208
55882,1474724
55883,1490216
55884,1546618
55885,2120309
55886,861263
55887,621151
55888,2535461
55889,1617013
55890,591106
55891,881513
55892,9845041
55893,1518437
55894,1627402
55895,1137816
55896,1277290
55897,1311479
55898,607661
55899,1515854
55900,1524059
55901,5849784
55902,767196
55903,1080942
55904,1110012
55905,848480
55906,702621
55907,11262505
55908,3214670
55909,1493573
55910,692656
55911,1031748
55912,1305789
55913,1414032
55914,3508325
55915,621385
55916,740957
55917,1169402
55918,635234
55919,846860
55920,1382809
55921,795188
55922,6288569
55923,1178056
55924,1278383
55925,1136999
55926,2331971
55927,1549548
55928,758871
55929,1209019
55930,770593
55931,1023957
55932,1718269
55933,660961
55934,1640527
55935,784502
55936,1445761
55937,1931812
55938,962026
55939,1836298
55940,1512715
55941,570747
55942,1722597
55943,1567781
55944,716294
55945,805012
55946,1153529
55947,1134183
55948,701583
55949,2414006
55950,1144649
55951,713688
55952,902534
55953,788949
55954,7376448
55955,465189
55956,802893
55957,1014065
55958,680416
55959,1748731
55960,643820
55961,572541
55962,2359875
55963,800444
55964,571187
55965,1604082
55966,1438676
55967,318137
55968,1403852
55969,1168332
55970,1003349
55971,1413849
55972,1228664
55973,2206249
55974,3005555
55975,1888981
55976,1499174
55977,660724
55978,704709
55979,1098515
55980,794162
55981,587358
55982,2670391
55983,718726
55984,1499834
55985,990300
55986,1149705
55987,1369801
55988,2232625
55989,1393718
55990,593664
55991,767557
55992,394786
55993,955022
55994,627068
55995,1685604
55996,1082500
55997,810354
55998,1673614
55999,565703
56000,2007740
56001,4357981
56002,231692
56003,1146790
56004,1450121
56005,911432
56006,885991
56007,1066500
56008,1410436
56009,1731342
56010,1386905
56011,1082842
56012,1217741
56013,1930174
56014,1750923
56015,593179
56016,1011102
56017,965203
56018,1372116
56019,653164
56020,1237164
56021,1172140
56022,1190571
56023,1362132
56024,1133170
56025,1441214
56026,1431582
56027,1217241
56028,659294
56029,1016402
56030,1073760
56031,3737706
56032,740507
56033,2355606
56034,873874
56035,1232830
56036,1570020
56037,539512
56038,1150582
56039,2930914
56040,1378228
56041,1026982
56042,1733073
56043,1426715
56044,654194
56045,1265211
56046,713715
56047,1621534
56048,866647
56049,1085794
56050,794115
56051,2237361
56052,714522
56053,2228571
56054,942736
56055,3155758
56056,780473
56057,878064
56058,2077563
56059,1445466
56060,1335988
56061,605323
56062,748067
56063,1136971
56064,2082719
56065,915837
56066,591572
56067,8296748
56068,1564391
56069,2147047
56070,768003
56071,1249635
56072,642868
56073,1503813
56074,919992
56075,2223849
56076,887342
56077,761044
56078,2576123
56079,1517247
56080,1130928
56081,2466827
56082,898678
56083,965969
56084,1842860
56085,2386204
56086,711780
56087,2062126
56088,773201
56089,662668
56090,1460078
56091,678584
56092,1127073
56093,3509563
56094,1765151
56095,1268633
56096,724890
56097,718400
56098,1153000
56099,604701
56100,712196
56101,4105593
56102,1586396
56103,1039746
56104,835049
56105,919683
56106,485523
56107,644446
56108,1205021
56109,814480
56110,915470
56111,252424
56112,1633168
56113,2223456
56114,193585
56115,715406
56116,892933
56117,781172
56118,1333454
56119,894238
56120,476343
56121,1217198
56122,2114929
56123,1213331
56124,1603261
56125,1759096
56126,1425639
56127,980506
56128,1779324
56129,1060253
56130,661087
56131,909927
56132,1548498
56133,1484789
56134,1361516
56135,1763291
56136,881285
56137,827520
56138,665326
56139,1265238
56140,747709
56141,668738
56142,611110
56143,1199660
56144,1397485
56145,1286001
56146,828747
56147,619355
56148,911884
56149,510951
56150,235704
56151,354774
56152,380274
56153,2328349
56154,858538
56155,1410180
56156,862527
56157,1209971
56158,1463752
56159,740116
56160,2809984
56161,758758
56162,2771044
56163,805817
56164,1636187
56165,2357595
56166,3144175
56167,680317
56168,1298422
56169,343507
56170,722441
56171,1212747
56172,1944574
56173,745184
56174,1749236
56175,755614
56176,608723
56177,12407017
56178,557034
56179,1116941
56180,635283
56181,769065
56182,7712774
56183,1752356
56184,798935
56185,1650066
56186,4598923
56187,1126582
56188,889046
56189,1924002
56190,553861
56191,391264
56192,2190540
56193,1481750
56194,317505
56195,2009921
56196,343909
56197,1149190
56198,881562
56199,602880
56200,1140495
56201,727698
56202,821757
56203,1943436
56204,233140
56205,2641496
56206,372174
56207,654202
56208,2015366
56209,1052880
56210,833990
56211,1154569
56212,712067
56213,3134374
56214,743397
56215,967830
56216,2120756
56217,988680
56218,919636
56219,838107
56220,743040
56221,958272
56222,761919
56223,774214
56224,823154
56225,1663681
56226,695937
56227,670014
56228,525888
56229,1124243
56230,4781517
56231,953020
56232,661697
56233,12955805
56234,3130986
56235,529198
56236,884969
56237,547150
56238,804302
56239,610798
56240,954629
56241,1388660
56242,1509634
56243,1242552
56244,1892088
56245,685171
56246,2749530
56247,507386
56248,1542282
56249,856736
56250,735944
56251,786930
56252,768820
56253,844052
56254,838287
56255,1251716
56256,942823
56257,1118958
56258,287107
56259,1153416
56260,1863050
56261,1474452
56262,836220
56263,916874
56264,1715944
56265,1379767
56266,657009
56267,2148225
56268,709751
56269,1752205
56270,313928
56271,1123573
56272,676724
56273,576583
56274,3477122
56275,750571
56276,987994
56277,1438028
56278,681760
56279,1955034
56280,1079827
56281,4271959
56282,963094
56283,1574833
56284,1384674
56285,1565987
56286,1791592
56287,913900
56288,728887
56289,1405996
56290,903609
56291,1895177
56292,728729
56293,1230944
56294,1009262
56295,324513
56296,1288592
56297,727366
56298,1735665
56299,667533
56300,937561
56301,1528245
56302,877543
56303,1805284
56304,386954
56305,783766
56306,585960
56307,1632474
56308,741699
56309,2004887
56310,733453
56311,914176
56312,337479
56313,585100
56314,715529
56315,5160706
56316,688351
56317,511986
56318,1061077
56319,694490
56320,644801
56321,652715
56322,628512
56323,1532576
56324,784803
56325,1550114
56326,2545371
56327,647069
56328,1419589
56329,3681412
56330,1290653
56331,2757657
56332,615971
56333,832951
56334,1506951
56335,1181062
56336,1143295
56337,1358458
56338,1107639
56339,2373604
56340,1006451
56341,1402573
56342,1357669
56343,2042160
56344,2135215
56345,728402
56346,1068104
56347,677959
56348,869429
56349,587060
56350,892126
56351,927680
56352,1457201
56353,1183480
56354,897046
56355,612830
56356,779891
56357,323720
56358,809341
56359,1361627
56360,1683583
56361,594186
56362,1838534
56363,786123
56364,554934
56365,1946780
56366,604426
56367,2702447
56368,2085007
56369,1378093
56370,1258488
56371,1081276
56372,722193
56373,697575
56374,2389416
56375,451002
56376,1178009
56377,3442501
56378,1788154
56379,772441
56380,1362570
56381,802067
56382,1729838
56383,1159201
56384,480181
56385,1144228
56386,883762
56387,1110012
56388,1129541
56389,679672
56390,510745
56391,678737
56392,1724920
56393,958258
56394,1113966
56395,874582
56396,1875695
56397,309313
56398,1097425
56399,774931
56400,716779
56401,513932
56402,1108801
56403,1777287
56404,1720300
56405,722167
56406,3556362
56407,2155520
56408,2391585
56409,706983
56410,739001
56411,732854
56412,1462348
56413,1546833
56414,914873
56415,861662
56416,1719191
56417,776576
56418,1078304
56419,923396
56420,1381026
56421,724292
56422,838070
56423,1190630
56424,875374
56425,1547900
56426,2317150
56427,975593
56428,1032922
56429,6399323
56430,475707
56431,1331136
56432,1451132
56433,1122125
56434,878715
56435,726326
56436,1170031
56437,1546833
56438,807839
56439,906778
56440,1650113
56441,1568377
56442,2234342
56443,1552405
56444,2888238
56445,948095
56446,1375833
56447,1019951
56448,1709926
56449,1611261
56450,1080276
56451,1336807
56452,1084978
56453,1044737
56454,901192
56455,692167
56456,316879
56457,755568
56458,1318239
56459,1376121
56460,1032465
56461,1113834
56462,662934
56463,661153
56464,645149
56465,1329341
56466,701083
56467,1336950
56468,1056507
56469,537170
56470,1964276
56471,703863
56472,627890
56473,429754
56474,896215
56475,3116197
56476,570711
56477,1475092
56478,1727728
56479,1359403
56480,816842
56481,606225
56482,776073
56483,809012
56484,693135
56485,1477871
56486,252031
56487,889955
56488,1639035
56489,1565995
56490,936269
56491,903662
56492,2376820
56493,2859735
56494,1671503
56495,681432
56496,506278
56497,678633
56498,1133370
56499,730397
